,CustomerId,TransactionStartTime,Value,Amount,IssuedDateLoan,AmountLoan,PaidOnDate,IsFinalPayBack,DueDate,PayBackId,IsThirdPartyConfirmed,IsDefaulted,ProductCategory_airtime,ProductCategory_data_bundles,ProductCategory_financial_services,ProductCategory_movies,ProductCategory_retail,ProductCategory_tv,ProductCategory_utility_bill
1172,CustomerId_57,2/12/2019 19:50,14500.0,-14500.0,2/12/2019 19:50,5218.0,3/8/2019 14:34,1.0,3/14/2019 19:50,PayBackId_1286,1.0,0.0,1,0,0,0,0,0,0
1173,CustomerId_315,2/13/2019 2:19,5000.0,-5000.0,2/13/2019 2:19,5375.0,2/20/2019 11:01,1.0,3/15/2019 2:19,PayBackId_1485,1.0,0.0,0,1,0,0,0,0,0
1174,CustomerId_399,2/13/2019 3:47,20000.0,-20000.0,2/13/2019 3:47,25600.0,4/2/2019 16:01,1.0,3/15/2019 3:46,PayBackId_226,1.0,0.0,0,1,0,0,0,0,0
1175,CustomerId_237,2/13/2019 4:49,1000.0,-1000.0,2/13/2019 4:49,1070.0,2/19/2019 17:37,1.0,3/15/2019 4:49,PayBackId_1897,1.0,0.0,1,0,0,0,0,0,0
1176,CustomerId_99,2/13/2019 7:19,1000.0,-1000.0,2/13/2019 7:19,1320.0,4/10/2019 16:47,1.0,3/15/2019 7:19,PayBackId_79,1.0,0.0,0,1,0,0,0,0,0
1177,CustomerId_237,2/13/2019 10:13,1000.0,-1000.0,2/13/2019 10:13,1070.0,2/19/2019 17:39,1.0,3/15/2019 10:13,PayBackId_2043,1.0,0.0,1,0,0,0,0,0,0
1179,CustomerId_315,2/13/2019 11:31,1000.0,-1000.0,2/13/2019 11:31,1260.0,3/29/2019 20:04,1.0,3/15/2019 11:31,PayBackId_1070,1.0,0.0,1,0,0,0,0,0,0
1180,CustomerId_47,2/13/2019 12:26,2000.0,-2000.0,2/13/2019 12:26,2800.0,4/26/2019 20:20,1.0,3/15/2019 12:26,PayBackId_325,1.0,0.0,1,0,0,0,0,0,0
1181,CustomerId_397,2/13/2019 17:21,5000.0,-5000.0,2/13/2019 17:21,5000.0,3/29/2019 13:01,0.0,3/15/2019 17:21,PayBackId_906,1.0,1.0,1,0,0,0,0,0,0
1183,CustomerId_468,2/13/2019 17:40,5000.0,-5000.0,2/13/2019 17:40,5675.0,3/5/2019 6:31,1.0,3/15/2019 17:40,PayBackId_297,1.0,0.0,0,1,0,0,0,0,0
1184,CustomerId_73,2/13/2019 17:58,3000.0,-3000.0,2/13/2019 17:58,3180.0,2/18/2019 6:33,1.0,3/15/2019 17:58,PayBackId_888,1.0,0.0,1,0,0,0,0,0,0
1185,CustomerId_278,2/13/2019 18:04,2000.0,-2000.0,2/13/2019 18:04,2120.0,2/18/2019 13:33,1.0,3/15/2019 18:04,PayBackId_479,1.0,0.0,1,0,0,0,0,0,0
1187,CustomerId_213,2/14/2019 4:31,1000.0,-1000.0,2/14/2019 4:31,1445.0,5/6/2019 11:42,1.0,3/16/2019 4:30,PayBackId_1527,1.0,0.0,1,0,0,0,0,0,0
1189,CustomerId_46,2/14/2019 6:16,5000.0,-5000.0,2/14/2019 6:16,2000.0,3/25/2019 13:19,0.0,3/16/2019 6:16,PayBackId_202,1.0,1.0,1,0,0,0,0,0,0
1190,CustomerId_315,2/14/2019 6:35,1000.0,-1000.0,2/14/2019 6:35,1255.0,3/29/2019 20:07,1.0,3/16/2019 6:35,PayBackId_1776,1.0,0.0,1,0,0,0,0,0,0
1191,CustomerId_213,2/14/2019 6:41,1000.0,-1000.0,2/14/2019 6:41,1450.0,5/7/2019 14:03,1.0,3/16/2019 6:41,PayBackId_1653,1.0,0.0,1,0,0,0,0,0,0
1192,CustomerId_272,2/14/2019 6:51,5000.0,-5000.0,2/14/2019 6:51,5525.0,2/27/2019 19:58,1.0,3/16/2019 6:51,PayBackId_1996,1.0,0.0,0,1,0,0,0,0,0
1193,CustomerId_391,2/14/2019 7:48,10000.0,-10000.0,2/14/2019 7:48,12200.0,3/22/2019 9:42,1.0,3/16/2019 7:48,PayBackId_659,1.0,0.0,1,0,0,0,0,0,0
1195,CustomerId_336,2/14/2019 10:10,2660.0,-2000.0,2/14/2019 10:10,3764.0,4/30/2019 20:54,1.0,3/16/2019 10:10,PayBackId_1503,1.0,0.0,0,0,0,0,0,0,1
1196,CustomerId_79,2/14/2019 11:38,1000.0,-1000.0,2/14/2019 11:38,1040.0,2/14/2019 17:54,1.0,3/16/2019 11:38,PayBackId_1737,1.0,0.0,1,0,0,0,0,0,0
1197,CustomerId_315,2/14/2019 11:52,1000.0,-1000.0,2/14/2019 11:52,1255.0,3/29/2019 20:06,1.0,3/16/2019 11:52,PayBackId_474,1.0,0.0,1,0,0,0,0,0,0
1199,CustomerId_235,2/14/2019 13:08,2000.0,-2000.0,2/14/2019 13:08,2090.0,2/15/2019 19:12,1.0,3/16/2019 13:08,PayBackId_1447,1.0,0.0,1,0,0,0,0,0,0
1200,CustomerId_390,2/14/2019 13:09,2000.0,-2000.0,2/14/2019 13:09,2080.0,2/15/2019 4:46,1.0,3/16/2019 13:09,PayBackId_1463,1.0,0.0,1,0,0,0,0,0,0
1201,CustomerId_390,2/14/2019 15:53,500.0,-500.0,2/14/2019 15:53,555.0,3/1/2019 5:04,1.0,3/16/2019 15:53,PayBackId_278,1.0,0.0,1,0,0,0,0,0,0
1202,CustomerId_79,2/14/2019 17:49,10000.0,-10000.0,2/14/2019 17:49,10700.0,2/21/2019 4:21,1.0,3/16/2019 17:49,PayBackId_1554,1.0,0.0,1,0,0,0,0,0,0
1203,CustomerId_424,2/14/2019 18:00,1500.0,-1500.0,2/14/2019 18:00,1598.0,2/20/2019 11:31,1.0,3/16/2019 18:00,PayBackId_1022,1.0,0.0,1,0,0,0,0,0,0
1204,CustomerId_424,2/14/2019 18:07,1000.0,-1000.0,2/14/2019 18:07,1065.0,2/20/2019 11:32,1.0,3/16/2019 18:07,PayBackId_1590,1.0,0.0,1,0,0,0,0,0,0
1207,CustomerId_213,2/15/2019 4:47,1000.0,-1000.0,2/15/2019 4:47,1445.0,5/7/2019 14:06,1.0,3/17/2019 4:47,PayBackId_457,1.0,0.0,1,0,0,0,0,0,0
1211,CustomerId_99,2/15/2019 9:37,1000.0,-1000.0,2/15/2019 9:36,1310.0,4/10/2019 16:46,1.0,3/17/2019 9:36,PayBackId_1242,1.0,0.0,1,0,0,0,0,0,0
1213,CustomerId_188,2/15/2019 10:48,5000.0,-5000.0,2/15/2019 10:48,5400.0,2/24/2019 5:26,1.0,3/17/2019 10:48,PayBackId_1249,1.0,0.0,1,0,0,0,0,0,0
1214,CustomerId_27,2/15/2019 11:16,100.0,-100.0,2/15/2019 11:16,100.0,2/15/2019 11:26,1.0,3/17/2019 11:16,PayBackId_649,1.0,0.0,0,0,0,0,1,0,0
1215,CustomerId_272,2/15/2019 11:45,5000.0,-5000.0,2/15/2019 11:45,5500.0,2/27/2019 19:55,1.0,3/17/2019 11:45,PayBackId_18,1.0,0.0,0,1,0,0,0,0,0
1218,CustomerId_222,2/15/2019 11:49,342000.0,-342000.0,2/15/2019 11:49,20000.0,2/21/2019 10:04,0.0,3/17/2019 11:49,PayBackId_1172,1.0,1.0,0,0,0,0,1,0,0
1219,CustomerId_222,2/15/2019 11:49,342000.0,-342000.0,2/15/2019 11:49,20000.0,2/28/2019 9:22,0.0,3/17/2019 11:49,PayBackId_1434,1.0,1.0,0,0,0,0,1,0,0
1220,CustomerId_222,2/15/2019 11:49,342000.0,-342000.0,2/15/2019 11:49,20000.0,3/21/2019 7:42,0.0,3/17/2019 11:49,PayBackId_1818,1.0,1.0,0,0,0,0,1,0,0
1225,CustomerId_312,2/15/2019 11:53,342000.0,-342000.0,2/15/2019 11:53,17000.0,2/22/2019 10:37,0.0,3/17/2019 11:53,PayBackId_1601,1.0,1.0,0,0,0,0,1,0,0
1226,CustomerId_312,2/15/2019 11:53,342000.0,-342000.0,2/15/2019 11:53,16000.0,2/27/2019 9:58,0.0,3/17/2019 11:53,PayBackId_1356,1.0,1.0,0,0,0,0,1,0,0
1227,CustomerId_312,2/15/2019 11:53,342000.0,-342000.0,2/15/2019 11:53,16000.0,3/5/2019 19:38,0.0,3/17/2019 11:53,PayBackId_619,1.0,1.0,0,0,0,0,1,0,0
1228,CustomerId_312,2/15/2019 11:53,342000.0,-342000.0,2/15/2019 11:53,16000.0,3/15/2019 6:22,0.0,3/17/2019 11:53,PayBackId_568,1.0,1.0,0,0,0,0,1,0,0
1229,CustomerId_312,2/15/2019 11:53,342000.0,-342000.0,2/15/2019 11:53,16000.0,3/24/2019 16:16,0.0,3/17/2019 11:53,PayBackId_1502,1.0,1.0,0,0,0,0,1,0,0
1230,CustomerId_312,2/15/2019 11:53,342000.0,-342000.0,2/15/2019 11:53,16000.0,4/3/2019 6:16,0.0,3/17/2019 11:53,PayBackId_1259,1.0,1.0,0,0,0,0,1,0,0
1234,CustomerId_467,2/15/2019 11:54,342000.0,-342000.0,2/15/2019 11:54,16000.0,6/18/2019 9:22,0.0,3/17/2019 11:54,PayBackId_770,1.0,1.0,0,0,0,0,1,0,0
1235,CustomerId_467,2/15/2019 11:54,342000.0,-342000.0,2/15/2019 11:54,16000.0,6/22/2019 12:01,0.0,3/17/2019 11:54,PayBackId_1479,1.0,1.0,0,0,0,0,1,0,0
1236,CustomerId_467,2/15/2019 11:54,342000.0,-342000.0,2/15/2019 11:54,16000.0,6/29/2019 12:01,0.0,3/17/2019 11:54,PayBackId_163,1.0,1.0,0,0,0,0,1,0,0
1237,CustomerId_467,2/15/2019 11:54,342000.0,-342000.0,2/15/2019 11:54,16000.0,7/6/2019 12:01,0.0,3/17/2019 11:54,PayBackId_1366,1.0,1.0,0,0,0,0,1,0,0
1238,CustomerId_467,2/15/2019 11:54,342000.0,-342000.0,2/15/2019 11:54,16000.0,7/13/2019 12:00,0.0,3/17/2019 11:54,PayBackId_1256,1.0,1.0,0,0,0,0,1,0,0
1242,CustomerId_124,2/15/2019 11:56,342000.0,-342000.0,2/15/2019 11:56,32000.0,3/5/2019 8:46,0.0,3/17/2019 11:56,PayBackId_164,1.0,1.0,0,0,0,0,1,0,0
1243,CustomerId_124,2/15/2019 11:56,342000.0,-342000.0,2/15/2019 11:56,32000.0,3/15/2019 11:13,0.0,3/17/2019 11:56,PayBackId_2007,1.0,1.0,0,0,0,0,1,0,0
1244,CustomerId_224,2/15/2019 11:56,342000.0,-342000.0,2/15/2019 11:56,15000.0,2/28/2019 12:55,0.0,3/17/2019 11:56,PayBackId_1825,1.0,1.0,0,0,0,0,1,0,0
1247,CustomerId_332,2/15/2019 11:57,342000.0,-342000.0,2/15/2019 11:57,16000.0,2/28/2019 9:50,0.0,3/17/2019 11:57,PayBackId_1278,1.0,0.0,0,0,0,0,1,0,0
1248,CustomerId_332,2/15/2019 11:57,342000.0,-342000.0,2/15/2019 11:57,176000.0,4/15/2019 8:48,1.0,3/17/2019 11:57,PayBackId_373,0.0,0.0,0,0,0,0,1,0,0
1252,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,16000.0,3/20/2019 10:15,0.0,3/17/2019 11:59,PayBackId_29,1.0,0.0,0,0,0,0,1,0,0
1253,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,6000.0,3/25/2019 9:19,0.0,3/17/2019 11:59,PayBackId_53,1.0,0.0,0,0,0,0,1,0,0
1254,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,9500.0,4/1/2019 2:14,0.0,3/17/2019 11:59,PayBackId_920,1.0,0.0,0,0,0,0,1,0,0
1255,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,9500.0,4/2/2019 13:42,0.0,3/17/2019 11:59,PayBackId_169,1.0,0.0,0,0,0,0,1,0,0
1256,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,500.0,4/2/2019 13:45,0.0,3/17/2019 11:59,PayBackId_925,1.0,0.0,0,0,0,0,1,0,0
1257,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,10000.0,4/6/2019 9:41,0.0,3/17/2019 11:59,PayBackId_1469,1.0,0.0,0,0,0,0,1,0,0
1258,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,10500.0,4/7/2019 7:25,0.0,3/17/2019 11:59,PayBackId_1081,1.0,0.0,0,0,0,0,1,0,0
1259,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,30000.0,4/8/2019 5:16,0.0,3/17/2019 11:59,PayBackId_625,1.0,0.0,0,0,0,0,1,0,0
1260,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,10000.0,4/8/2019 19:15,0.0,3/17/2019 11:59,PayBackId_1923,1.0,0.0,0,0,0,0,1,0,0
1261,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,5000.0,4/18/2019 18:33,0.0,3/17/2019 11:59,PayBackId_197,1.0,0.0,0,0,0,0,1,0,0
1262,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,20000.0,4/19/2019 19:23,0.0,3/17/2019 11:59,PayBackId_547,1.0,0.0,0,0,0,0,1,0,0
1263,CustomerId_216,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,65000.0,4/23/2019 13:03,1.0,3/17/2019 11:59,PayBackId_1335,0.0,0.0,0,0,0,0,1,0,0
1264,CustomerId_223,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,10000.0,2/21/2019 11:01,0.0,3/17/2019 11:59,PayBackId_546,1.0,1.0,0,0,0,0,1,0,0
1265,CustomerId_223,2/15/2019 11:59,342000.0,-342000.0,2/15/2019 11:59,10000.0,2/28/2019 10:37,0.0,3/17/2019 11:59,PayBackId_1027,1.0,1.0,0,0,0,0,1,0,0
1270,CustomerId_18,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,2/22/2019 10:49,0.0,3/17/2019 12:01,PayBackId_761,1.0,1.0,0,0,0,0,1,0,0
1271,CustomerId_18,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,2/28/2019 7:28,0.0,3/17/2019 12:01,PayBackId_1193,1.0,1.0,0,0,0,0,1,0,0
1272,CustomerId_18,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,3/7/2019 10:12,0.0,3/17/2019 12:01,PayBackId_734,1.0,1.0,0,0,0,0,1,0,0
1273,CustomerId_178,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,2/20/2019 17:57,0.0,3/17/2019 12:01,PayBackId_216,1.0,1.0,0,0,0,0,1,0,0
1274,CustomerId_178,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,2/28/2019 6:37,0.0,3/17/2019 12:01,PayBackId_668,1.0,1.0,0,0,0,0,1,0,0
1275,CustomerId_178,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,3/7/2019 19:29,0.0,3/17/2019 12:01,PayBackId_110,1.0,1.0,0,0,0,0,1,0,0
1276,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,2/26/2019 9:47,0.0,3/17/2019 12:01,PayBackId_724,1.0,1.0,0,0,0,0,1,0,0
1277,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,3/5/2019 16:12,0.0,3/17/2019 12:01,PayBackId_1866,1.0,1.0,0,0,0,0,1,0,0
1278,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,3/15/2019 15:26,0.0,3/17/2019 12:01,PayBackId_926,1.0,1.0,0,0,0,0,1,0,0
1279,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,3/28/2019 10:52,0.0,3/17/2019 12:01,PayBackId_235,1.0,1.0,0,0,0,0,1,0,0
1280,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,4/11/2019 13:46,0.0,3/17/2019 12:01,PayBackId_1321,1.0,1.0,0,0,0,0,1,0,0
1281,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,4/30/2019 13:19,0.0,3/17/2019 12:01,PayBackId_2036,1.0,1.0,0,0,0,0,1,0,0
1282,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,16000.0,5/14/2019 9:11,0.0,3/17/2019 12:01,PayBackId_2014,1.0,1.0,0,0,0,0,1,0,0
1283,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,20000.0,5/28/2019 11:16,0.0,3/17/2019 12:01,PayBackId_1705,1.0,1.0,0,0,0,0,1,0,0
1284,CustomerId_42,2/15/2019 12:01,342000.0,-342000.0,2/15/2019 12:01,30000.0,6/7/2019 13:07,0.0,3/17/2019 12:01,PayBackId_154,1.0,1.0,0,0,0,0,1,0,0
1287,CustomerId_65,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,64000.0,3/21/2019 10:33,0.0,3/17/2019 12:02,PayBackId_1723,1.0,1.0,0,0,0,0,1,0,0
1288,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,36000.0,2/28/2019 9:09,0.0,3/17/2019 12:02,PayBackId_2023,1.0,0.0,0,0,0,0,1,0,0
1289,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,18000.0,3/2/2019 12:11,0.0,3/17/2019 12:02,PayBackId_1541,1.0,0.0,0,0,0,0,1,0,0
1290,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,18000.0,3/10/2019 17:55,0.0,3/17/2019 12:02,PayBackId_2013,1.0,0.0,0,0,0,0,1,0,0
1291,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,20000.0,3/14/2019 17:17,0.0,3/17/2019 12:02,PayBackId_294,1.0,0.0,0,0,0,0,1,0,0
1292,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,20000.0,3/21/2019 20:36,0.0,3/17/2019 12:02,PayBackId_1494,1.0,0.0,0,0,0,0,1,0,0
1293,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,20000.0,4/13/2019 15:20,0.0,3/17/2019 12:02,PayBackId_1806,1.0,0.0,0,0,0,0,1,0,0
1294,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,20000.0,4/17/2019 17:01,0.0,3/17/2019 12:02,PayBackId_775,1.0,0.0,0,0,0,0,1,0,0
1295,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,20000.0,5/5/2019 16:47,0.0,3/17/2019 12:02,PayBackId_505,1.0,0.0,0,0,0,0,1,0,0
1296,CustomerId_175,2/15/2019 12:02,342000.0,-342000.0,2/15/2019 12:02,20000.0,5/8/2019 10:40,1.0,3/17/2019 12:02,PayBackId_62,0.0,0.0,0,0,0,0,1,0,0
1306,CustomerId_237,2/15/2019 14:00,1000.0,-1000.0,2/15/2019 14:00,1060.0,2/19/2019 18:14,1.0,3/17/2019 14:00,PayBackId_1994,1.0,0.0,1,0,0,0,0,0,0
1311,CustomerId_232,2/15/2019 14:28,342000.0,-342000.0,2/15/2019 14:28,25000.0,3/23/2019 9:55,0.0,3/17/2019 14:28,PayBackId_1261,1.0,1.0,0,0,0,0,1,0,0
1315,CustomerId_47,2/15/2019 16:49,1000.0,-1000.0,2/15/2019 16:49,1290.0,4/7/2019 1:47,1.0,3/17/2019 16:49,PayBackId_428,1.0,0.0,1,0,0,0,0,0,0
1316,CustomerId_237,2/15/2019 16:51,500.0,-500.0,2/15/2019 16:50,530.0,2/19/2019 17:21,1.0,3/17/2019 16:50,PayBackId_1258,1.0,0.0,1,0,0,0,0,0,0
1317,CustomerId_315,2/15/2019 17:25,1000.0,-1000.0,2/15/2019 17:25,1250.0,3/29/2019 20:05,1.0,3/17/2019 17:25,PayBackId_842,1.0,0.0,1,0,0,0,0,0,0
1318,CustomerId_369,2/15/2019 17:29,700.0,-700.0,2/15/2019 17:29,746.0,2/21/2019 15:11,1.0,3/17/2019 17:29,PayBackId_660,1.0,0.0,1,0,0,0,0,0,0
1320,CustomerId_233,2/15/2019 19:23,5000.0,-5000.0,2/15/2019 19:23,5200.0,2/15/2019 20:01,1.0,3/17/2019 19:23,PayBackId_757,1.0,0.0,1,0,0,0,0,0,0
1321,CustomerId_282,2/15/2019 21:23,5000.0,-5000.0,2/15/2019 21:23,5300.0,2/20/2019 20:53,1.0,3/17/2019 21:23,PayBackId_148,1.0,0.0,1,0,0,0,0,0,0
1322,CustomerId_376,2/16/2019 5:36,13000.0,-13000.0,2/16/2019 5:36,18265.0,4/30/2019 7:45,1.0,3/18/2019 5:36,PayBackId_1444,1.0,0.0,1,0,0,0,0,0,0
1323,CustomerId_247,2/16/2019 6:35,20000.0,-20000.0,2/16/2019 6:35,29700.0,6/6/2019 10:10,1.0,3/18/2019 6:35,PayBackId_338,1.0,0.0,0,1,0,0,0,0,0
1324,CustomerId_247,2/16/2019 6:38,32900.0,-30000.0,2/16/2019 6:38,48857.0,6/6/2019 10:08,1.0,3/18/2019 6:38,PayBackId_1253,1.0,0.0,0,0,0,0,0,0,1
1326,CustomerId_213,2/16/2019 8:18,1000.0,-1000.0,2/16/2019 8:18,1440.0,5/7/2019 14:07,1.0,3/18/2019 8:18,PayBackId_702,1.0,0.0,1,0,0,0,0,0,0
1327,CustomerId_399,2/16/2019 10:00,11200.0,-10000.0,2/16/2019 10:00,14504.0,4/8/2019 16:54,1.0,3/18/2019 10:00,PayBackId_1512,1.0,0.0,0,0,0,0,0,0,1
1328,CustomerId_99,2/16/2019 10:03,1000.0,-1000.0,2/16/2019 10:03,1305.0,4/10/2019 16:45,1.0,3/18/2019 10:03,PayBackId_66,1.0,0.0,1,0,0,0,0,0,0
1329,CustomerId_237,2/16/2019 10:47,1000.0,-1000.0,2/16/2019 10:47,1080.0,2/24/2019 19:13,1.0,3/18/2019 10:47,PayBackId_383,1.0,0.0,1,0,0,0,0,0,0
1330,CustomerId_237,2/16/2019 13:49,1000.0,-1000.0,2/16/2019 13:49,1080.0,2/24/2019 19:24,1.0,3/18/2019 13:49,PayBackId_442,1.0,0.0,1,0,0,0,0,0,0
1332,CustomerId_402,2/16/2019 14:42,2000.0,-2000.0,2/16/2019 14:42,2510.0,3/31/2019 15:46,1.0,3/18/2019 14:42,PayBackId_617,1.0,0.0,1,0,0,0,0,0,0
1336,CustomerId_247,2/17/2019 4:04,10000.0,-10000.0,2/17/2019 4:04,14850.0,5/24/2019 13:36,1.0,3/19/2019 4:04,PayBackId_450,1.0,0.0,0,1,0,0,0,0,0
1337,CustomerId_213,2/17/2019 5:58,1000.0,-1000.0,2/17/2019 5:58,1435.0,5/7/2019 14:09,1.0,3/19/2019 5:58,PayBackId_644,1.0,0.0,1,0,0,0,0,0,0
1340,CustomerId_145,2/17/2019 13:42,53500.0,-50000.0,2/17/2019 13:42,58583.0,2/28/2019 15:04,1.0,3/19/2019 13:41,PayBackId_735,1.0,0.0,0,0,0,0,0,0,1
1342,CustomerId_233,2/17/2019 18:26,5000.0,-5000.0,2/17/2019 18:26,5475.0,3/1/2019 14:14,1.0,3/19/2019 18:26,PayBackId_318,1.0,0.0,1,0,0,0,0,0,0
1347,CustomerId_399,2/18/2019 7:48,5000.0,-5000.0,2/18/2019 7:48,6425.0,4/8/2019 16:56,1.0,3/20/2019 7:48,PayBackId_1858,1.0,0.0,0,1,0,0,0,0,0
1349,CustomerId_237,2/18/2019 9:21,1000.0,-1000.0,2/18/2019 9:21,1070.0,2/24/2019 19:27,1.0,3/20/2019 9:21,PayBackId_1922,1.0,0.0,1,0,0,0,0,0,0
1350,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,16000.0,2/28/2019 7:08,0.0,3/20/2019 9:21,PayBackId_264,1.0,0.0,0,0,0,0,1,0,0
1351,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,16000.0,3/4/2019 9:12,0.0,3/20/2019 9:21,PayBackId_1473,1.0,0.0,0,0,0,0,1,0,0
1352,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,20000.0,3/12/2019 7:34,0.0,3/20/2019 9:21,PayBackId_550,1.0,0.0,0,0,0,0,1,0,0
1353,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,20000.0,3/18/2019 8:37,0.0,3/20/2019 9:21,PayBackId_320,1.0,0.0,0,0,0,0,1,0,0
1354,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,16000.0,3/28/2019 5:54,0.0,3/20/2019 9:21,PayBackId_627,1.0,0.0,0,0,0,0,1,0,0
1355,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,20000.0,4/12/2019 7:02,0.0,3/20/2019 9:21,PayBackId_1544,1.0,0.0,0,0,0,0,1,0,0
1356,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,50000.0,5/3/2019 7:54,0.0,3/20/2019 9:21,PayBackId_272,1.0,0.0,0,0,0,0,1,0,0
1357,CustomerId_137,2/18/2019 9:21,342000.0,-342000.0,2/18/2019 9:21,34000.0,5/14/2019 9:33,1.0,3/20/2019 9:21,PayBackId_1898,1.0,0.0,0,0,0,0,1,0,0
1360,CustomerId_326,2/18/2019 14:14,1000.0,-1000.0,2/18/2019 14:14,950.0,2/22/2019 5:46,0.0,3/20/2019 14:13,PayBackId_1105,1.0,0.0,1,0,0,0,0,0,0
1361,CustomerId_326,2/18/2019 14:14,1000.0,-1000.0,2/18/2019 14:14,140.0,3/1/2019 4:00,1.0,3/20/2019 14:13,PayBackId_221,1.0,0.0,1,0,0,0,0,0,0
1362,CustomerId_180,2/18/2019 16:15,5000.0,-5000.0,2/18/2019 16:15,5450.0,3/1/2019 13:38,1.0,3/20/2019 16:15,PayBackId_2019,1.0,0.0,0,1,0,0,0,0,0
1365,CustomerId_233,2/18/2019 17:04,5000.0,-5000.0,2/18/2019 17:04,5525.0,3/4/2019 11:38,1.0,3/20/2019 17:04,PayBackId_41,1.0,0.0,1,0,0,0,0,0,0
1370,CustomerId_427,2/18/2019 18:27,342000.0,-342000.0,2/18/2019 18:27,2000.0,2/26/2019 12:40,0.0,3/20/2019 18:27,PayBackId_4,1.0,1.0,0,0,0,0,1,0,0
1378,CustomerId_183,2/18/2019 18:38,342000.0,-342000.0,2/18/2019 18:38,35000.0,4/5/2019 7:58,0.0,3/20/2019 18:37,PayBackId_371,1.0,1.0,0,0,0,0,1,0,0
1379,CustomerId_366,2/18/2019 18:38,342000.0,-342000.0,2/18/2019 18:38,16000.0,2/25/2019 19:16,0.0,3/20/2019 18:38,PayBackId_130,1.0,1.0,0,0,0,0,1,0,0
1380,CustomerId_366,2/18/2019 18:38,342000.0,-342000.0,2/18/2019 18:38,16000.0,3/11/2019 18:53,0.0,3/20/2019 18:38,PayBackId_970,1.0,1.0,0,0,0,0,1,0,0
1381,CustomerId_366,2/18/2019 18:38,342000.0,-342000.0,2/18/2019 18:38,16000.0,3/11/2019 19:03,0.0,3/20/2019 18:38,PayBackId_621,1.0,1.0,0,0,0,0,1,0,0
1382,CustomerId_366,2/18/2019 18:38,342000.0,-342000.0,2/18/2019 18:38,16000.0,3/22/2019 8:42,0.0,3/20/2019 18:38,PayBackId_189,1.0,1.0,0,0,0,0,1,0,0
